from,to
11744,11745
11744,60748
11744,60749
11744,61080
11744,61081
11745,11746
11745,60749
11745,60750
11745,61081
11745,61082
11746,11747
11746,60750
11746,60751
11746,61082
11746,61083
11747,11748
11747,60751
11747,60752
11747,61083
11747,61084
11748,11749
11748,60752
11748,60753
11748,61084
11748,61085
11749,11750
11749,60753
11749,60754
11749,61085
11749,61086
11750,11751
11750,60754
11750,60755
11750,61086
11750,61087
11751,11752
11751,60755
11751,60756
11751,61087
11751,61088
11752,11753
11752,60756
11752,60757
11752,61088
11752,61089
11753,11754
11753,60757
11753,60758
11753,61089
11753,61090
11754,11755
11754,60758
11754,60759
11754,61090
11754,61091
11755,11756
11755,60759
11755,60760
11755,61091
11755,61092
11756,11757
11756,60760
11756,60761
11756,61092
11756,61093
11757,11758
11757,60761
11757,60762
11757,61093
11757,61094
11758,11759
11758,60762
11758,60763
11758,61094
11758,61095
11759,11760
11759,60763
11759,60764
11759,61095
11759,61096
11760,11761
11760,60764
11760,60765
11760,61096
11760,61097
11761,11762
11761,60765
11761,60766
11761,61097
11761,61098
11762,60766
11762,61098
11762,61099
12021,12022
12021,61029
12021,61357
12021,61358
12022,12023
12022,61029
12022,61030
12022,61358
12022,61359
12023,12024
12023,61030
12023,61031
12023,61359
12023,61360
12024,12025
12024,61031
12024,61032
12024,61360
12024,61361
12025,12026
12025,61032
12025,61033
12025,61361
12025,61362
12026,12027
12026,61033
12026,61034
12026,61362
12026,61363
12027,12028
12027,61034
12027,61035
12027,61363
12027,61364
12028,12029
12028,61035
12028,61036
12028,61364
12028,61365
12029,12030
12029,61036
12029,61037
12029,61365
12029,61366
12030,12031
12030,61037
12030,61038
12030,61366
12030,61367
12031,12032
12031,61038
12031,61039
12031,61367
12031,61368
12032,12033
12032,61039
12032,61040
12032,61368
12032,61369
12033,12034
12033,61040
12033,61041
12033,61369
12033,61370
12034,12035
12034,61041
12034,61042
12034,61370
12034,61371
12035,12036
12035,61042
12035,61043
12035,61371
12035,61372
12036,12037
12036,61043
12036,61044
12036,61372
12036,61373
12037,12038
12037,61044
12037,61045
12037,61373
12037,61374
12038,12039
12038,61045
12038,61046
12038,61374
12038,61375
12039,12040
12039,61046
12039,61047
12039,61375
12039,61376
12040,12041
12040,61047
12040,61048
12040,61376
12040,61377
12041,12042
12041,61048
12041,61049
12041,61377
12041,61378
12042,12043
12042,61049
12042,61050
12042,61378
12042,61379
12043,12044
12043,61050
12043,61051
12043,61379
12043,61380
12044,12045
12044,61051
12044,61052
12044,61380
12044,61381
12045,12046
12045,61052
12045,61053
12045,61381
12045,61382
12046,12047
12046,61053
12046,61054
12046,61382
12046,61383
12047,12048
12047,61054
12047,61055
12047,61383
12047,61384
12048,12049
12048,61055
12048,61056
12048,61384
12048,61385
12049,12050
12049,61056
12049,61057
12049,61385
12049,61386
12050,12051
12050,61057
12050,61058
12050,61386
12050,61387
12051,12052
12051,61058
12051,61059
12051,61387
12051,61388
12052,12053
12052,61059
12052,61060
12052,61388
12052,61389
12053,12054
12053,61060
12053,61061
12053,61389
12053,61390
12054,12055
12054,61061
12054,61062
12054,61390
12054,61391
12055,12056
12055,61062
12055,61063
12055,61391
12055,61392
12056,12057
12056,61063
12056,61064
12056,61392
12056,61393
12057,12058
12057,61064
12057,61065
12057,61393
12057,61394
12058,12059
12058,61065
12058,61066
12058,61394
12058,61395
12059,12060
12059,61066
12059,61067
12059,61395
12059,61396
12060,12061
12060,61067
12060,61068
12060,61396
12060,61397
12061,12062
12061,61068
12061,61069
12061,61397
12061,61398
12062,12063
12062,61069
12062,61070
12062,61398
12062,61399
12063,12064
12063,61070
12063,61071
12063,61399
12063,61400
12064,12065
12064,61071
12064,61072
12064,61400
12064,61401
12065,12066
12065,61072
12065,61073
12065,61401
12065,61402
12066,12067
12066,61073
12066,61074
12066,61402
12066,61403
12067,12068
12067,61074
12067,61075
12067,61403
12067,61404
12068,12069
12068,61075
12068,61076
12068,61404
12068,61405
12069,12070
12069,61076
12069,61077
12069,61405
12069,61406
12070,12071
12070,61077
12070,61078
12070,61406
12070,61407
12071,12072
12071,61078
12071,61079
12071,61407
12071,61408
12072,12073
12072,61079
12072,61080
12072,61408
12072,61409
12073,12074
12073,61080
12073,61081
12073,61409
12073,61410
12074,12075
12074,61081
12074,61082
12074,61410
12074,61411
12075,12076
12075,61082
12075,61083
12075,61411
12075,61412
12076,12077
12076,61083
12076,61084
12076,61412
12076,61413
12077,12078
12077,61084
12077,61085
12077,61413
12077,61414
12078,12079
12078,61085
12078,61086
12078,61414
12078,61415
12079,12080
12079,61086
12079,61087
12079,61415
12079,61416
12080,12081
12080,61087
12080,61088
12080,61416
12080,61417
12081,12082
12081,61088
12081,61089
12081,61417
12081,61418
12082,12083
12082,61089
12082,61090
12082,61418
12082,61419
12083,12084
12083,61090
12083,61091
12083,61419
12083,61420
12084,12085
12084,61091
12084,61092
12084,61420
12084,61421
12085,12086
12085,61092
12085,61093
12085,61421
12085,61422
12086,12087
12086,61093
12086,61094
12086,61422
12086,61423
12087,12088
12087,61094
12087,61095
12087,61423
12087,61424
12088,12089
12088,61095
12088,61096
12088,61424
12088,61425
12089,12090
12089,61096
12089,61097
12089,61425
12089,61426
12090,12091
12090,61097
12090,61098
12090,61426
12090,61427
12091,12092
12091,61098
12091,61099
12091,61427
12091,61428
12092,61099
12092,61428
12092,61429
12350,12351
12350,61357
12350,61685
12350,61686
12351,12352
12351,61357
12351,61358
12351,61686
12351,61687
12352,12353
12352,61358
12352,61359
12352,61687
12352,61688
12353,12354
12353,61359
12353,61360
12353,61688
12353,61689
12354,12355
12354,61360
12354,61361
12354,61689
12354,61690
12355,12356
12355,61361
12355,61362
12355,61690
12355,61691
12356,12357
12356,61362
12356,61363
12356,61691
12356,61692
12357,12358
12357,61363
12357,61364
12357,61692
12357,61693
12358,12359
12358,61364
12358,61365
12358,61693
12358,61694
12359,12360
12359,61365
12359,61366
12359,61694
12359,61695
12360,12361
12360,61366
12360,61367
12360,61695
12360,61696
12361,12362
12361,61367
12361,61368
12361,61696
12361,61697
12362,12363
12362,61368
12362,61369
12362,61697
12362,61698
12363,12364
12363,61369
12363,61370
12363,61698
12363,61699
12364,12365
12364,61370
12364,61371
12364,61699
12364,61700
12365,12366
12365,61371
12365,61372
12365,61700
12365,61701
12366,12367
12366,61372
12366,61373
12366,61701
12366,61702
12367,12368
12367,61373
12367,61374
12367,61702
12367,61703
12368,12369
12368,61374
12368,61375
12368,61703
12368,61704
12369,12370
12369,61375
12369,61376
12369,61704
12369,61705
12370,12371
12370,61376
12370,61377
12370,61705
12370,61706
12371,12372
12371,61377
12371,61378
12371,61706
12371,61707
12372,12373
12372,61378
12372,61379
12372,61707
12372,61708
12373,12374
12373,61379
12373,61380
12373,61708
12373,61709
12374,12375
12374,61380
12374,61381
12374,61709
12374,61710
12375,12376
12375,61381
12375,61382
12375,61710
12375,61711
12376,12377
12376,61382
12376,61383
12376,61711
12376,61712
12377,12378
12377,61383
12377,61384
12377,61712
12377,61713
12378,12379
12378,61384
12378,61385
12378,61713
12378,61714
12379,12380
12379,61385
12379,61386
12379,61714
12379,61715
12380,12381
12380,61386
12380,61387
12380,61715
12380,61716
12381,12382
12381,61387
12381,61388
12381,61716
12381,61717
12382,12383
12382,61388
12382,61389
12382,61717
12382,61718
12383,12384
12383,61389
12383,61390
12383,61718
12383,61719
12384,12385
12384,61390
12384,61391
12384,61719
12384,61720
12385,12386
12385,61391
12385,61392
12385,61720
12385,61721
12386,12387
12386,61392
12386,61393
12386,61721
12386,61722
12387,12388
12387,61393
12387,61394
12387,61722
12387,61723
12388,12389
12388,61394
12388,61395
12388,61723
12388,61724
12389,12390
12389,61395
12389,61396
12389,61724
12389,61725
12390,12391
12390,61396
12390,61397
12390,61725
12390,61726
12391,12392
12391,61397
12391,61398
12391,61726
12391,61727
12392,12393
12392,61398
12392,61399
12392,61727
12392,61728
12393,12394
12393,61399
12393,61400
12393,61728
12393,61729
12394,12395
12394,61400
12394,61401
12394,61729
12394,61730
12395,12396
12395,61401
12395,61402
12395,61730
12395,61731
12396,12397
12396,61402
12396,61403
12396,61731
12396,61732
12397,12398
12397,61403
12397,61404
12397,61732
12397,61733
12398,12399
12398,61404
12398,61405
12398,61733
12398,61734
12399,12400
12399,61405
12399,61406
12399,61734
12399,61735
12400,12401
12400,61406
12400,61407
12400,61735
12400,61736
12401,12402
12401,61407
12401,61408
12401,61736
12401,61737
12402,12403
12402,61408
12402,61409
12402,61737
12402,61738
12403,12404
12403,61409
12403,61410
12403,61738
12403,61739
12404,12405
12404,61410
12404,61411
12404,61739
12404,61740
12405,12406
12405,61411
12405,61412
12405,61740
12405,61741
12406,12407
12406,61412
12406,61413
12406,61741
12406,61742
12407,12408
12407,61413
12407,61414
12407,61742
12407,61743
12408,12409
12408,61414
12408,61415
12408,61743
12408,61744
12409,12410
12409,61415
12409,61416
12409,61744
12409,61745
12410,12411
12410,61416
12410,61417
12410,61745
12410,61746
12411,12412
12411,61417
12411,61418
12411,61746
12411,61747
12412,12413
12412,61418
12412,61419
12412,61747
12412,61748
12413,12414
12413,61419
12413,61420
12413,61748
12413,61749
12414,12415
12414,61420
12414,61421
12414,61749
12414,61750
12415,12416
12415,61421
12415,61422
12415,61750
12415,61751
12416,12417
12416,61422
12416,61423
12416,61751
12416,61752
12417,12418
12417,61423
12417,61424
12417,61752
12417,61753
12418,12419
12418,61424
12418,61425
12418,61753
12418,61754
12419,12420
12419,61425
12419,61426
12419,61754
12419,61755
12420,12421
12420,61426
12420,61427
12420,61755
12420,61756
12421,12422
12421,61427
12421,61428
12421,61756
12421,61757
12422,12423
12422,61428
12422,61429
12422,61757
12422,61758
12423,12424
12423,61429
12423,61430
12423,61758
12423,61759
12424,61430
12424,61759
12424,61760
12680,12681
12680,61685
12680,62021
12680,62022
12681,12682
12681,61685
12681,61686
12681,62022
12681,62023
12682,12683
12682,61686
12682,61687
12682,62023
12682,62024
12683,12684
12683,61687
12683,61688
12683,62024
12683,62025
12684,12685
12684,61688
12684,61689
12684,62025
12684,62026
12685,12686
12685,61689
12685,61690
12685,62026
12685,62027
12686,12687
12686,61690
12686,61691
12686,62027
12686,62028
12687,12688
12687,61691
12687,61692
12687,62028
12687,62029
12688,12689
12688,61692
12688,61693
12688,62029
12688,62030
12689,12690
12689,61693
12689,61694
12689,62030
12689,62031
12690,12691
12690,61694
12690,61695
12690,62031
12690,62032
12691,12692
12691,61695
12691,61696
12691,62032
12691,62033
12692,12693
12692,61696
12692,61697
12692,62033
12692,62034
12693,12694
12693,61697
12693,61698
12693,62034
12693,62035
12694,12695
12694,61698
12694,61699
12694,62035
12694,62036
12695,12696
12695,61699
12695,61700
12695,62036
12695,62037
12696,12697
12696,61700
12696,61701
12696,62037
12696,62038
12697,12698
12697,61701
12697,61702
12697,62038
12697,62039
12698,12699
12698,61702
12698,61703
12698,62039
12698,62040
12699,12700
12699,61703
12699,61704
12699,62040
12699,62041
12700,12701
12700,61704
12700,61705
12700,62041
12700,62042
12701,12702
12701,61705
12701,61706
12701,62042
12701,62043
12702,12703
12702,61706
12702,61707
12702,62043
12702,62044
12703,12704
12703,61707
12703,61708
12703,62044
12703,62045
12704,12705
12704,61708
12704,61709
12704,62045
12704,62046
12705,12706
12705,61709
12705,61710
12705,62046
12705,62047
12706,12707
12706,61710
12706,61711
12706,62047
12706,62048
12707,12708
12707,61711
12707,61712
12707,62048
12707,62049
12708,12709
12708,61712
12708,61713
12708,62049
12708,62050
12709,12710
12709,61713
12709,61714
12709,62050
12709,62051
12710,12711
12710,61714
12710,61715
12710,62051
12710,62052
12711,12712
12711,61715
12711,61716
12711,62052
12711,62053
12712,12713
12712,61716
12712,61717
12712,62053
12712,62054
12713,12714
12713,61717
12713,61718
12713,62054
12713,62055
12714,12715
12714,61718
12714,61719
12714,62055
12714,62056
12715,12716
12715,61719
12715,61720
12715,62056
12715,62057
12716,12717
12716,61720
12716,61721
12716,62057
12716,62058
12717,12718
12717,61721
12717,61722
12717,62058
12717,62059
12718,12719
12718,61722
12718,61723
12718,62059
12718,62060
12719,12720
12719,61723
12719,61724
12719,62060
12719,62061
12720,12721
12720,61724
12720,61725
12720,62061
12720,62062
12721,12722
12721,61725
12721,61726
12721,62062
12721,62063
12722,12723
12722,61726
12722,61727
12722,62063
12722,62064
12723,12724
12723,61727
12723,61728
12723,62064
12723,62065
12724,12725
12724,61728
12724,61729
12724,62065
12724,62066
12725,12726
12725,61729
12725,61730
12725,62066
12725,62067
12726,12727
12726,61730
12726,61731
12726,62067
12726,62068
12727,12728
12727,61731
12727,61732
12727,62068
12727,62069
12728,12729
12728,61732
12728,61733
12728,62069
12728,62070
12729,12730
12729,61733
12729,61734
12729,62070
12729,62071
12730,12731
12730,61734
12730,61735
12730,62071
12730,62072
12731,12732
12731,61735
12731,61736
12731,62072
12731,62073
12732,12733
12732,61736
12732,61737
12732,62073
12732,62074
12733,12734
12733,61737
12733,61738
12733,62074
12733,62075
12734,12735
12734,61738
12734,61739
12734,62075
12734,62076
12735,12736
12735,61739
12735,61740
12735,62076
12735,62077
12736,12737
12736,61740
12736,61741
12736,62077
12736,62078
12737,12738
12737,61741
12737,61742
12737,62078
12737,62079
12738,12739
12738,61742
12738,61743
12738,62079
12738,62080
12739,12740
12739,61743
12739,61744
12739,62080
12739,62081
12740,12741
12740,61744
12740,61745
12740,62081
12740,62082
12741,12742
12741,61745
12741,61746
12741,62082
12741,62083
12742,12743
12742,61746
12742,61747
12742,62083
12742,62084
12743,12744
12743,61747
12743,61748
12743,62084
12743,62085
12744,12745
12744,61748
12744,61749
12744,62085
12744,62086
12745,12746
12745,61749
12745,61750
12745,62086
12745,62087
12746,12747
12746,61750
12746,61751
12746,62087
12746,62088
12747,12748
12747,61751
12747,61752
12747,62088
12747,62089
12748,12749
12748,61752
12748,61753
12748,62089
12748,62090
12749,12750
12749,61753
12749,61754
12749,62090
12749,62091
12750,12751
12750,61754
12750,61755
12750,62091
12750,62092
12751,12752
12751,61755
12751,61756
12751,62092
12751,62093
12752,12753
12752,61756
12752,61757
12752,62093
12752,62094
12753,12754
12753,61757
12753,61758
12753,62094
12753,62095
12754,12755
12754,61758
12754,61759
12754,62095
12754,62096
12755,12756
12755,61759
12755,61760
12755,62096
12755,62097
12756,61760
12756,62097
12756,62098
13020,13021
13020,62021
13020,62361
13020,62362
13021,13022
13021,62021
13021,62022
13021,62362
13021,62363
13022,13023
13022,62022
13022,62023
13022,62363
13022,62364
13023,13024
13023,62023
13023,62024
13023,62364
13023,62365
13024,13025
13024,62024
13024,62025
13024,62365
13024,62366
13025,13026
13025,62025
13025,62026
13025,62366
13025,62367
13026,13027
13026,62026
13026,62027
13026,62367
13026,62368
13027,13028
13027,62027
13027,62028
13027,62368
13027,62369
13028,13029
13028,62028
13028,62029
13028,62369
13028,62370
13029,13030
13029,62029
13029,62030
13029,62370
13029,62371
13030,13031
13030,62030
13030,62031
13030,62371
13030,62372
13031,13032
13031,62031
13031,62032
13031,62372
13031,62373
13032,13033
13032,62032
13032,62033
13032,62373
13032,62374
13033,13034
13033,62033
13033,62034
13033,62374
13033,62375
13034,13035
13034,62034
13034,62035
13034,62375
13034,62376
13035,13036
13035,62035
13035,62036
13035,62376
13035,62377
13036,13037
13036,62036
13036,62037
13036,62377
13036,62378
13037,13038
13037,62037
13037,62038
13037,62378
13037,62379
13038,13039
13038,62038
13038,62039
13038,62379
13038,62380
13039,13040
13039,62039
13039,62040
13039,62380
13039,62381
13040,13041
13040,62040
13040,62041
13040,62381
13040,62382
13041,13042
13041,62041
13041,62042
13041,62382
13041,62383
13042,13043
13042,62042
13042,62043
13042,62383
13042,62384
13043,13044
13043,62043
13043,62044
13043,62384
13043,62385
13044,13045
13044,62044
13044,62045
13044,62385
13044,62386
13045,13046
13045,62045
13045,62046
13045,62386
13045,62387
13046,13047
13046,62046
13046,62047
13046,62387
13046,62388
13047,13048
13047,62047
13047,62048
13047,62388
13047,62389
13048,13049
13048,62048
13048,62049
13048,62389
13048,62390
13049,13050
13049,62049
13049,62050
13049,62390
13049,62391
13050,13051
13050,62050
13050,62051
13050,62391
13050,62392
13051,13052
13051,62051
13051,62052
13051,62392
13051,62393
13052,13053
13052,62052
13052,62053
13052,62393
13052,62394
13053,13054
13053,62053
13053,62054
13053,62394
13053,62395
13054,13055
13054,62054
13054,62055
13054,62395
13054,62396
13055,13056
13055,62055
13055,62056
13055,62396
13055,62397
13056,13057
13056,62056
13056,62057
13056,62397
13056,62398
13057,13058
13057,62057
13057,62058
13057,62398
13057,62399
13058,13059
13058,62058
13058,62059
13058,62399
13058,62400
13059,13060
13059,62059
13059,62060
13059,62400
13059,62401
13060,13061
13060,62060
13060,62061
13060,62401
13060,62402
13061,13062
13061,62061
13061,62062
13061,62402
13061,62403
13062,13063
13062,62062
13062,62063
13062,62403
13062,62404
13063,13064
13063,62063
13063,62064
13063,62404
13063,62405
13064,13065
13064,62064
13064,62065
13064,62405
13064,62406
13065,13066
13065,62065
13065,62066
13065,62406
13065,62407
13066,13067
13066,62066
13066,62067
13066,62407
13066,62408
13067,13068
13067,62067
13067,62068
13067,62408
13067,62409
13068,13069
13068,62068
13068,62069
13068,62409
13068,62410
13069,13070
13069,62069
13069,62070
13069,62410
13069,62411
13070,13071
13070,62070
13070,62071
13070,62411
13070,62412
13071,13072
13071,62071
13071,62072
13071,62412
13071,62413
13072,13073
13072,62072
13072,62073
13072,62413
13072,62414
13073,13074
13073,62073
13073,62074
13073,62414
13073,62415
13074,13075
13074,62074
13074,62075
13074,62415
13074,62416
13075,13076
